9.946924660886085068e-01;-8.334368133205743989e-02;-6.033845116161708211e-02
9.946924660886085068e-01;-8.334368133205743989e-02;-6.033845116161708211e-02
9.946924660886085068e-01;-8.334368133205743989e-02;-6.033845116161708211e-02
9.946924660886085068e-01;-8.334368133205743989e-02;-6.033845116161708211e-02
9.946924660886085068e-01;-8.334368133205743989e-02;-6.033845116161707517e-02
9.946926631705029775e-01;-8.334362608848643050e-02;-6.033527844631948051e-02
9.946924660886085068e-01;-8.334368133205743989e-02;-6.033845116161708211e-02
9.946924660886085068e-01;-8.334368133205743989e-02;-6.033845116161707517e-02
9.946929399623279933e-01;-8.334354861654658109e-02;-6.033082208210158170e-02
9.947273419758979607e-01;-8.333919380683282863e-02;-5.976699675566939096e-02
9.947270692113853174e-01;-8.333918493502788516e-02;-5.977154868742409061e-02
9.947275321330779629e-01;-8.333919984418240723e-02;-5.976382338645961495e-02
9.947296109358256810e-01;-8.333926681677568393e-02;-5.972911964781772720e-02
9.947273420436509861e-01;-8.333919299636040334e-02;-5.976699675814961532e-02
9.947228381544259701e-01;-8.333904826156715573e-02;-5.984211133357330431e-02
9.961100037925884054e-01;-8.534747776605890179e-02;-2.192415068598598318e-02
9.961095305869044347e-01;-8.534371290539985444e-02;-2.196027644310727042e-02
9.961100037925882944e-01;-8.534747776605890179e-02;-2.192415068598598665e-02
9.961100255501601497e-01;-8.534765112477674109e-02;-2.192248722072042896e-02
9.961099614401636160e-01;-8.534714021886191659e-02;-2.192738872136410985e-02
9.961095306499692104e-01;-8.534371218833998463e-02;-2.196027636920869913e-02
9.961100038556531810e-01;-8.534747704899985077e-02;-2.192415061207941482e-02
9.961100256132250363e-01;-8.534765040771710720e-02;-2.192248714681946722e-02
9.961095087909990209e-01;-8.534353853096561526e-02;-2.196194270023610340e-02
9.961100256132249253e-01;-8.534765040771709332e-02;-2.192248714681946029e-02
9.961100038556531810e-01;-8.534747704899983689e-02;-2.192415061207941135e-02
9.961100256132249253e-01;-8.534765040771709332e-02;-2.192248714681946029e-02
9.961094663794414217e-01;-8.534320028257175172e-02;-2.196518050900648361e-02
9.961100150144776011e-01;-8.534756554674559348e-02;-2.192329909254404560e-02
9.959370461546500630e-01;-8.287026343052353305e-02;-3.524087875899790251e-02
9.897236225050538572e-01;-1.162347255195797652e-01;8.328649133480037214e-02
9.897288812798010760e-01;-1.162217327069710038e-01;8.324211918988405623e-02
9.896744442281913967e-01;-1.163541552175378774e-01;8.370307643828595046e-02
9.896744442281913967e-01;-1.163541552175378774e-01;8.370307643828593658e-02
9.896689743314761589e-01;-1.163672457190054327e-01;8.374953951787723894e-02
9.896744442281913967e-01;-1.163541552175379051e-01;8.370307643828593658e-02
9.896744442281913967e-01;-1.163541552175379051e-01;8.370307643828593658e-02
9.896744442281913967e-01;-1.163541552175379051e-01;8.370307643828593658e-02
9.896701937230212298e-01;-1.163643282036578575e-01;8.373918305040363441e-02
9.896744442281913967e-01;-1.163541552175379051e-01;8.370307643828593658e-02
9.896677474389229401e-01;-1.163701791456690227e-01;8.375996110775812964e-02
9.949654896729442921e-01;-9.614197283283877626e-02;-2.829126048248697609e-02
9.949663335894350924e-01;-9.614543344618667331e-02;-2.824979028314690208e-02
9.949654896729442921e-01;-9.614197283283877626e-02;-2.829126048248697956e-02
9.949655641037700171e-01;-9.614227776138138670e-02;-2.828760637664659572e-02
9.949663029696718120e-01;-9.614530759799280735e-02;-2.825129699236294742e-02
9.949655641037701281e-01;-9.614227776138140058e-02;-2.828760637664659572e-02
9.949662592959634955e-01;-9.614512850716420977e-02;-2.825344451457901043e-02
9.949655641037700171e-01;-9.614227776138138670e-02;-2.828760637664659572e-02
9.949656368255938022e-01;-9.614257577046232683e-02;-2.828403543453003252e-02
9.947996924543899278e-01;-9.566907632309386289e-02;-3.494280652920444402e-02
9.947989841686190049e-01;-9.566766484058819575e-02;-3.496682715135478875e-02
9.930789336738825579e-01;-9.931749060402052243e-02;6.269184598705468403e-02
9.930786889849754218e-01;-9.931755094520115790e-02;6.269562630782285484e-02
9.930816880337443031e-01;-9.931681115034642071e-02;6.264927705070152952e-02
9.930786889849753107e-01;-9.931755094520114402e-02;6.269562630782285484e-02
9.930789336738826689e-01;-9.931749060402052243e-02;6.269184598705469791e-02
9.930786889849753107e-01;-9.931755094520113014e-02;6.269562630782285484e-02
9.930789336738826689e-01;-9.931749060402050855e-02;6.269184598705471179e-02
9.930811349954195011e-01;-9.931694758969826509e-02;6.265782662744094622e-02
9.930792425397020340e-01;-9.931741441406093107e-02;6.268707387394441277e-02
9.930786889872514900e-01;-9.931755092211617952e-02;6.269562630833822037e-02
9.930789336761587371e-01;-9.931749058093557181e-02;6.269184598757095161e-02
9.930786889872513790e-01;-9.931755092211616565e-02;6.269562630833820649e-02
9.930789336761588482e-01;-9.931749058093558569e-02;6.269184598757095161e-02
9.930812773000029514e-01;-9.931691252171638562e-02;6.265562674930674758e-02
9.873425884214855897e-01;-9.787983248811302217e-02;-1.247964401786361144e-01
9.873418622627911923e-01;-9.787983635183783448e-02;-1.248021821090512795e-01
9.873425884214855897e-01;-9.787983248811302217e-02;-1.247964401786361283e-01
9.873430568599154133e-01;-9.787982999566166575e-02;-1.247927359686381021e-01
9.873413937534131213e-01;-9.787983884465294160e-02;-1.248058865951940655e-01
9.873473129954902783e-01;-9.787980824495254306e-02;-1.247590744535915230e-01
9.873418621750421620e-01;-9.787983725193258322e-02;-1.248021820973305857e-01
9.873425883337321185e-01;-9.787983338820779866e-02;-1.247964401669503648e-01
9.873430567721662721e-01;-9.787983089575641449e-02;-1.247927359569183103e-01
9.873413936656597611e-01;-9.787983974474770421e-02;-1.248058865835074416e-01
9.873425883160177330e-01;-9.787983356990544170e-02;-1.247964401645914323e-01
9.873430567544526637e-01;-9.787983107745404365e-02;-1.247927359545524806e-01
9.873413936479453756e-01;-9.787983992644536113e-02;-1.248058865811483009e-01
9.873430567544527747e-01;-9.787983107745405753e-02;-1.247927359545524945e-01
9.873419910158913737e-01;-9.787983674799669020e-02;-1.248011631955454476e-01
9.873419910158913737e-01;-9.787983674799669020e-02;-1.248011631955454476e-01
9.873424594897991513e-01;-9.787983425535656812e-02;-1.247974588474392715e-01
9.873473129777277091e-01;-9.787980842714351370e-02;-1.247590744512268313e-01
9.873424594897992623e-01;-9.787983425535658200e-02;-1.247974588474392854e-01
9.873419910158913737e-01;-9.787983674799670408e-02;-1.248011631955454337e-01
9.873412664462861699e-01;-9.787984054039401693e-02;-1.248068923899270238e-01
9.943518278912562014e-01;-9.414259836137307824e-02;-4.900626024383882701e-02
9.943517191355351059e-01;-9.414278014388655080e-02;-4.900811768458145784e-02
9.943516189749841416e-01;-9.414294752694556123e-02;-4.900982832827281699e-02
9.943517191355351059e-01;-9.414278014388655080e-02;-4.900811768458147172e-02
9.943496206078723532e-01;-9.414628663162666333e-02;-4.904394672593093141e-02
9.943517191355351059e-01;-9.414278014388655080e-02;-4.900811768458147172e-02
9.943518278912562014e-01;-9.414259836137307824e-02;-4.900626024383882007e-02
9.943516189787416915e-01;-9.414294748500789956e-02;-4.900982833259545646e-02
9.943517191392925447e-01;-9.414278010194904178e-02;-4.900811768890585285e-02
9.943510888540042503e-01;-9.414383355592205460e-02;-4.901888103834164956e-02
9.956885838116399379e-01;-9.142627183559400017e-02;-1.566782963320305019e-02
9.956894060603687091e-01;-9.142380291606232168e-02;-1.562993664463957835e-02
9.956878566231274208e-01;-9.142845100938104541e-02;-1.570129036951504672e-02
9.955479948236000132e-01;-9.083092587573636523e-02;-2.517802429234322625e-02
9.955483126592701293e-01;-9.083897205122422325e-02;-2.513639429108735154e-02
9.955479948236001242e-01;-9.083092587573635135e-02;-2.517802429234322625e-02
9.955483054773690554e-01;-9.083879023801694208e-02;-2.513733576242221934e-02
9.955480020287152954e-01;-9.083110827663674891e-02;-2.517708136125280938e-02
9.955483054773690554e-01;-9.083879023801691432e-02;-2.513733576242220893e-02
9.955479948236000132e-01;-9.083092587573632359e-02;-2.517802429234321931e-02
9.955480020411752173e-01;-9.083110814698938662e-02;-2.517708133628812975e-02
9.955483054898289774e-01;-9.083879010836888590e-02;-2.513733573746098141e-02
9.955479948360600462e-01;-9.083092574608912784e-02;-2.517802426737759600e-02
9.955482418129221189e-01;-9.083717481516159764e-02;-2.514569336485667286e-02
9.622426797975899282e-01;-3.630466869455365592e-02;-2.697609983057809857e-01
9.622359743061232873e-01;-3.629837886394184782e-02;-2.697857621206045109e-01
