-5.257752940790113572e-01;1.970134578446389451e-01;8.274938293209368467e-01
-5.257752940790113572e-01;1.970134578446389451e-01;8.274938293209368467e-01
-5.257752940790113572e-01;1.970134578446389451e-01;8.274938293209368467e-01
-6.897434352817707337e-01;1.921556804888293057e-01;6.980903866560380644e-01
-7.978422925662433940e-01;1.846627288829807423e-01;5.738879269980609044e-01
-9.076716212886153379e-01;2.293593082299489050e-01;3.514634200533190977e-01
-9.076704423503428876e-01;2.293578932203275411e-01;3.514673881045949355e-01
-9.076698146706456694e-01;2.293571398536491390e-01;3.514695007165052343e-01
-9.076716087348244422e-01;2.293592931814286140e-01;3.514634622945198017e-01
-9.076706427560946588e-01;2.293581337570137491e-01;3.514667135849961488e-01
-9.232675273828878648e-01;3.733595809567789026e-01;9.044167285088731967e-02
-8.780789950171130620e-01;4.709390841364048397e-01;-8.481543221903106722e-02
-8.780789950171130620e-01;4.709390841364048397e-01;-8.481543221903109497e-02
-8.780774561006389201e-01;4.709410067613121753e-01;-8.482068874085105237e-02
-8.780789950171130620e-01;4.709390841364048397e-01;-8.481543221903106722e-02
-8.780789950171130620e-01;4.709390841364048397e-01;-8.481543221903108110e-02
-8.780766136990537651e-01;4.709420591456632832e-01;-8.482356631529533453e-02
-8.780778850277520808e-01;4.709404708737316425e-01;-8.481922375510020373e-02
-8.780789950335176064e-01;4.709390841027352170e-01;-8.481543223614847193e-02
-8.780790678491100509e-01;4.709389931302189747e-01;-8.481518351529676591e-02
-8.435661520574748717e-01;5.065002494473639372e-01;-1.784758930856024106e-01
-8.435595740683499155e-01;5.065060350043725235e-01;-1.784905641813410992e-01
-8.435661520574747607e-01;5.065002494473641592e-01;-1.784758930856023551e-01
-8.435611225757615461e-01;5.065046730687537968e-01;-1.784871105661017254e-01
-8.435661520574748717e-01;5.065002494473640482e-01;-1.784758930856023829e-01
-8.423975473885246812e-01;5.075156015384438835e-01;-1.810919278953922185e-01
-7.734413509742594783e-01;5.546684885593637926e-01;-3.068083186655525818e-01
-7.734463766109239691e-01;5.546656903953546269e-01;-3.068007079614997745e-01
-7.734413509742594783e-01;5.546684885593639036e-01;-3.068083186655525818e-01
-7.734463766109238581e-01;5.546656903953546269e-01;-3.068007079614996635e-01
-7.734413509742594783e-01;5.546684885593639036e-01;-3.068083186655525263e-01
-7.734444337510066880e-01;5.546667721448120814e-01;-3.068036502032525648e-01
-7.734403377584804229e-01;5.546690526778605967e-01;-3.068098530515152578e-01
-3.653835708934114468e-01;6.506879954746775940e-01;-6.656575536011931638e-01
-3.653946425989383906e-01;6.506874918548769537e-01;-6.656519684516855051e-01
-3.653835708934114468e-01;6.506879954746777051e-01;-6.656575536011932748e-01
-3.653956944379740945e-01;6.506874440877150612e-01;-6.656514377606251864e-01
-2.385738475535608971e-01;6.238886729632570072e-01;-7.442079299575061757e-01
-1.800452598154081152e-01;5.877939101338528483e-01;-7.887217656610969740e-01
