5.984984588623046875e+01;5.817199707031250000e+01;7.125153350830078125e+01
5.984984588623046875e+01;5.817199707031250000e+01;7.125153350830078125e+01
5.984364700317382812e+01;5.817026138305664062e+01;7.115174102783203125e+01
5.983744812011718750e+01;5.816852569580078125e+01;7.105194854736328125e+01
5.983124923706054688e+01;5.816679000854492188e+01;7.095215606689453125e+01
5.982505035400390625e+01;5.816505050659179688e+01;7.085236358642578125e+01
5.981885147094726562e+01;5.816331481933593750e+01;7.075257110595703125e+01
5.981265258789062500e+01;5.816157913208007812e+01;7.065277862548828125e+01
5.980679702758789062e+01;5.815993881225585938e+01;7.055850219726562500e+01
5.980081558227539062e+01;5.816013336181640625e+01;7.045867919921875000e+01
5.979483413696289062e+01;5.816032791137695312e+01;7.035886383056640625e+01
5.978885269165039062e+01;5.816051864624023438e+01;7.025904083251953125e+01
5.978287506103515625e+01;5.816071319580078125e+01;7.015921783447265625e+01
5.977689361572265625e+01;5.816090774536132812e+01;7.005939483642578125e+01
5.977593231201171875e+01;5.816093826293945312e+01;7.004337310791015625e+01
5.977463150024414062e+01;5.817130279541015625e+01;6.994392395019531250e+01
5.977332687377929688e+01;5.818166732788085938e+01;6.984446716308593750e+01
5.977202606201171875e+01;5.819203186035156250e+01;6.974501800537109375e+01
5.977072525024414062e+01;5.820239639282226562e+01;6.964556121826171875e+01
5.976942443847656250e+01;5.821276473999023438e+01;6.954611206054687500e+01
5.976811981201171875e+01;5.822312927246093750e+01;6.944665527343750000e+01
5.976681900024414062e+01;5.823349380493164062e+01;6.934720611572265625e+01
5.976551818847656250e+01;5.824385833740234375e+01;6.924774932861328125e+01
5.976421356201171875e+01;5.825422286987304688e+01;6.914830017089843750e+01
5.976291275024414062e+01;5.826458740234375000e+01;6.904884338378906250e+01
5.976161193847656250e+01;5.827495193481445312e+01;6.894939422607421875e+01
5.976031112670898438e+01;5.828531646728515625e+01;6.884993743896484375e+01
5.975900650024414062e+01;5.829568481445312500e+01;6.875048828125000000e+01
5.975777816772460938e+01;5.830546951293945312e+01;6.865658569335937500e+01
5.975661849975585938e+01;5.832978439331054688e+01;6.856663513183593750e+01
5.976792144775390625e+01;5.835770416259765625e+01;6.847128295898437500e+01
5.977535247802734375e+01;5.837606811523437500e+01;6.840856933593750000e+01
5.978660964965820312e+01;5.840301513671875000e+01;6.831292724609375000e+01
5.979786682128906250e+01;5.842996215820312500e+01;6.821728515625000000e+01
5.980912780761718750e+01;5.845690536499023438e+01;6.812165069580078125e+01
5.982038497924804688e+01;5.848385238647460938e+01;6.802600860595703125e+01
5.983164215087890625e+01;5.851079940795898438e+01;6.793036651611328125e+01
5.984289932250976562e+01;5.853774642944335938e+01;6.783472442626953125e+01
5.985416030883789062e+01;5.856469345092773438e+01;6.773908233642578125e+01
5.986541748046875000e+01;5.859164047241210938e+01;6.764344024658203125e+01
5.986643981933593750e+01;5.859408569335937500e+01;6.763475799560546875e+01
5.986441040039062500e+01;5.860240173339843750e+01;6.753512573242187500e+01
5.986238479614257812e+01;5.861071395874023438e+01;6.743549346923828125e+01
5.986035537719726562e+01;5.861902999877929688e+01;6.733586120605468750e+01
5.985832595825195312e+01;5.862734222412109375e+01;6.723622894287109375e+01
5.985630035400390625e+01;5.863565826416015625e+01;6.713658905029296875e+01
5.985427093505859375e+01;5.864397048950195312e+01;6.703695678710937500e+01
5.985224533081054688e+01;5.865228652954101562e+01;6.693732452392578125e+01
5.985021591186523438e+01;5.866059875488281250e+01;6.683769226074218750e+01
5.984968185424804688e+01;5.866278839111328125e+01;6.681146240234375000e+01
5.984674072265625000e+01;5.866865158081054688e+01;6.671167755126953125e+01
5.984383773803710938e+01;5.867443466186523438e+01;6.661326599121093750e+01
5.985029602050781250e+01;5.867602920532226562e+01;6.651348876953125000e+01
5.985675430297851562e+01;5.867761993408203125e+01;6.641371154785156250e+01
5.986320877075195312e+01;5.867921447753906250e+01;6.631392669677734375e+01
5.986966705322265625e+01;5.868080520629882812e+01;6.621414947509765625e+01
5.987612533569335938e+01;5.868239974975585938e+01;6.611437225341796875e+01
5.988258361816406250e+01;5.868399047851562500e+01;6.601459503173828125e+01
5.988904190063476562e+01;5.868558502197265625e+01;6.591481781005859375e+01
5.989549636840820312e+01;5.868717575073242188e+01;6.581504058837890625e+01
5.990195465087890625e+01;5.868877029418945312e+01;6.571525573730468750e+01
5.990841293334960938e+01;5.869036102294921875e+01;6.561547851562500000e+01
5.991487121582031250e+01;5.869195556640625000e+01;6.551570129394531250e+01
5.992132949829101562e+01;5.869354629516601562e+01;6.541592407226562500e+01
5.992778778076171875e+01;5.869514083862304688e+01;6.531614685058593750e+01
5.993176651000976562e+01;5.869612121582031250e+01;6.525463867187500000e+01
5.991921997070312500e+01;5.869605636596679688e+01;6.515542602539062500e+01
5.990667343139648438e+01;5.869598770141601562e+01;6.505622100830078125e+01
5.989412689208984375e+01;5.869592285156250000e+01;6.495700836181640625e+01
5.988158035278320312e+01;5.869585418701171875e+01;6.485779571533203125e+01
5.986903381347656250e+01;5.869578933715820312e+01;6.475859069824218750e+01
5.985649108886718750e+01;5.869572448730468750e+01;6.465937805175781250e+01
5.984394454956054688e+01;5.869565582275390625e+01;6.456017303466796875e+01
5.983139801025390625e+01;5.869559097290039062e+01;6.446096038818359375e+01
5.981885147094726562e+01;5.869552230834960938e+01;6.436174774169921875e+01
5.980630493164062500e+01;5.869545745849609375e+01;6.426254272460937500e+01
5.979375839233398438e+01;5.869539260864257812e+01;6.416333007812500000e+01
5.978121185302734375e+01;5.869532394409179688e+01;6.406411743164062500e+01
5.976866531372070312e+01;5.869525909423828125e+01;6.396491241455078125e+01
5.975611877441406250e+01;5.869519042968750000e+01;6.386569976806640625e+01
5.974357223510742188e+01;5.869512557983398438e+01;6.376649093627929688e+01
5.973102569580078125e+01;5.869506072998046875e+01;6.366728210449218750e+01
5.971847915649414062e+01;5.869499206542968750e+01;6.356807327270507812e+01
5.970593643188476562e+01;5.869492721557617188e+01;6.346886062622070312e+01
5.969338989257812500e+01;5.869485855102539062e+01;6.336965179443359375e+01
5.968084335327148438e+01;5.869479370117187500e+01;6.327044296264648438e+01
5.966860580444335938e+01;5.869472885131835938e+01;6.317368316650390625e+01
5.966278839111328125e+01;5.868500518798828125e+01;6.307432556152343750e+01
5.965697097778320312e+01;5.867528152465820312e+01;6.297497177124023438e+01
5.965115356445312500e+01;5.866556167602539062e+01;6.287561416625976562e+01
5.964533615112304688e+01;5.865583801269531250e+01;6.277626037597656250e+01
5.963951492309570312e+01;5.864611434936523438e+01;6.267690277099609375e+01
5.963369750976562500e+01;5.863639068603515625e+01;6.257754898071289062e+01
5.962788009643554688e+01;5.862666702270507812e+01;6.247819137573242188e+01
5.962206268310546875e+01;5.861694717407226562e+01;6.237883377075195312e+01
5.961624526977539062e+01;5.860722351074218750e+01;6.227947998046875000e+01
5.961350631713867188e+01;5.860264587402343750e+01;6.223271179199218750e+01
5.961133956909179688e+01;5.859614562988281250e+01;6.213294601440429688e+01
5.960917663574218750e+01;5.858964538574218750e+01;6.203318023681640625e+01
5.960848999023437500e+01;5.858758926391601562e+01;6.200160980224609375e+01
5.960773849487304688e+01;5.860656738281250000e+01;6.190343093872070312e+01
5.960699081420898438e+01;5.862554168701171875e+01;6.180524826049804688e+01
5.960623931884765625e+01;5.864451980590820312e+01;6.170706939697265625e+01
5.960549163818359375e+01;5.866349411010742188e+01;6.160889053344726562e+01
5.960474014282226562e+01;5.868247222900390625e+01;6.151070785522460938e+01
5.960399246215820312e+01;5.870144653320312500e+01;6.141252899169921875e+01
5.960324096679687500e+01;5.872042465209960938e+01;6.131435012817382812e+01
5.960248947143554688e+01;5.873940277099609375e+01;6.121616744995117188e+01
5.960174179077148438e+01;5.875837707519531250e+01;6.111798858642578125e+01
5.960099029541015625e+01;5.877735519409179688e+01;6.101980972290039062e+01
5.960033798217773438e+01;5.879389190673828125e+01;6.093424606323242188e+01
5.957495498657226562e+01;5.881770324707031250e+01;6.084049987792968750e+01
5.954956817626953125e+01;5.884151458740234375e+01;6.074674987792968750e+01
5.952418518066406250e+01;5.886532592773437500e+01;6.065300369262695312e+01
5.949879837036132812e+01;5.888913726806640625e+01;6.055925369262695312e+01
5.947341537475585938e+01;5.891294860839843750e+01;6.046550750732421875e+01
5.944802856445312500e+01;5.893675994873046875e+01;6.037176132202148438e+01
5.942264556884765625e+01;5.896057510375976562e+01;6.027801132202148438e+01
5.939725875854492188e+01;5.898438644409179688e+01;6.018426513671875000e+01
5.937187576293945312e+01;5.900819778442382812e+01;6.009051895141601562e+01
5.934648895263671875e+01;5.903200912475585938e+01;5.999676895141601562e+01
5.932110595703125000e+01;5.905582046508789062e+01;5.990302276611328125e+01
5.929571914672851562e+01;5.907963180541992188e+01;5.980927276611328125e+01
5.927033615112304688e+01;5.910344314575195312e+01;5.971552658081054688e+01
5.924688720703125000e+01;5.912543869018554688e+01;5.962892913818359375e+01
5.923234939575195312e+01;5.912730407714843750e+01;5.953001022338867188e+01
5.921781539916992188e+01;5.912916564941406250e+01;5.943108749389648438e+01
5.920327758789062500e+01;5.913103103637695312e+01;5.933216857910156250e+01
5.918874359130859375e+01;5.913289260864257812e+01;5.923324966430664062e+01
5.917420578002929688e+01;5.913475799560546875e+01;5.913432693481445312e+01
5.915967178344726562e+01;5.913662338256835938e+01;5.903540802001953125e+01
5.914513397216796875e+01;5.913848495483398438e+01;5.893648529052734375e+01
5.913059616088867188e+01;5.914035034179687500e+01;5.883756637573242188e+01
5.911955642700195312e+01;5.914176559448242188e+01;5.876242828369140625e+01
5.910631561279296875e+01;5.913888168334960938e+01;5.866334915161132812e+01
5.909307861328125000e+01;5.913599777221679688e+01;5.856427383422851562e+01
5.907983779907226562e+01;5.913311386108398438e+01;5.846519470214843750e+01
5.906660079956054688e+01;5.913022994995117188e+01;5.836611557006835938e+01
5.905335998535156250e+01;5.912734603881835938e+01;5.826704025268554688e+01
5.904011917114257812e+01;5.912446212768554688e+01;5.816796112060546875e+01
5.903596115112304688e+01;5.912355804443359375e+01;5.813683700561523438e+01
5.902011871337890625e+01;5.912306976318359375e+01;5.803810119628906250e+01
5.900428009033203125e+01;5.912258148193359375e+01;5.793936538696289062e+01
5.898843765258789062e+01;5.912209320068359375e+01;5.784062957763671875e+01
5.897259521484375000e+01;5.912160491943359375e+01;5.774189376831054688e+01
5.895675277709960938e+01;5.912111663818359375e+01;5.764315795898437500e+01
5.894091415405273438e+01;5.912062835693359375e+01;5.754442214965820312e+01
5.893181991577148438e+01;5.912034988403320312e+01;5.748774337768554688e+01
5.892433929443359375e+01;5.910921478271484375e+01;5.738864517211914062e+01
5.891685867309570312e+01;5.909808349609375000e+01;5.728955078125000000e+01
5.890937805175781250e+01;5.908694839477539062e+01;5.719045257568359375e+01
5.890189743041992188e+01;5.907581329345703125e+01;5.709135818481445312e+01
5.889442062377929688e+01;5.906468200683593750e+01;5.699225997924804688e+01
5.888694000244140625e+01;5.905354690551757812e+01;5.689316558837890625e+01
5.887945938110351562e+01;5.904241180419921875e+01;5.679406738281250000e+01
5.887197875976562500e+01;5.903127670288085938e+01;5.669497299194335938e+01
5.886449813842773438e+01;5.902014541625976562e+01;5.659587478637695312e+01
5.885701751708984375e+01;5.900901031494140625e+01;5.649678039550781250e+01
5.884953689575195312e+01;5.899787521362304688e+01;5.639768218994140625e+01
5.884718704223632812e+01;5.899437713623046875e+01;5.636653900146484375e+01
5.884300613403320312e+01;5.897259902954101562e+01;5.626902770996093750e+01
5.883882141113281250e+01;5.895082092285156250e+01;5.617152023315429688e+01
5.883464050292968750e+01;5.892903900146484375e+01;5.607400894165039062e+01
5.883115386962890625e+01;5.891088485717773438e+01;5.599272155761718750e+01
5.883138656616210938e+01;5.888827514648437500e+01;5.589530944824218750e+01
5.883161926269531250e+01;5.886566925048828125e+01;5.579790115356445312e+01
5.883185195922851562e+01;5.884305953979492188e+01;5.570048904418945312e+01
5.883208465576171875e+01;5.882044982910156250e+01;5.560308074951171875e+01
5.883231735229492188e+01;5.879784393310546875e+01;5.550566864013671875e+01
5.883255004882812500e+01;5.877523422241210938e+01;5.540826034545898438e+01
5.883278274536132812e+01;5.875262451171875000e+01;5.531084823608398438e+01
5.883301544189453125e+01;5.873001861572265625e+01;5.521343612670898438e+01
