5.952930831909179688e+01;5.746000289916992188e+01;6.982640075683593750e+01
5.952930831909179688e+01;5.746000289916992188e+01;6.982640075683593750e+01
5.951388549804687500e+01;5.747489547729492188e+01;6.972872924804687500e+01
5.949846649169921875e+01;5.748979187011718750e+01;6.963105010986328125e+01
5.948304367065429688e+01;5.750468444824218750e+01;6.953337860107421875e+01
5.946762466430664062e+01;5.751957702636718750e+01;6.943569946289062500e+01
5.945220184326171875e+01;5.753447341918945312e+01;6.933802795410156250e+01
5.943678283691406250e+01;5.754936599731445312e+01;6.924034881591796875e+01
5.942136001586914062e+01;5.756425857543945312e+01;6.914267730712890625e+01
5.940594100952148438e+01;5.757915496826171875e+01;6.904500579833984375e+01
5.939051818847656250e+01;5.759404754638671875e+01;6.894732666015625000e+01
5.937509918212890625e+01;5.760894012451171875e+01;6.884965515136718750e+01
5.935967636108398438e+01;5.762383651733398438e+01;6.875197601318359375e+01
5.934425735473632812e+01;5.763872909545898438e+01;6.865430450439453125e+01
5.933099365234375000e+01;5.765153884887695312e+01;6.857029724121093750e+01
5.930799865722656250e+01;5.768681335449218750e+01;6.847959136962890625e+01
5.928500366210937500e+01;5.772208404541015625e+01;6.838889312744140625e+01
5.926200866699218750e+01;5.775735855102539062e+01;6.829818725585937500e+01
5.923901367187500000e+01;5.779262924194335938e+01;6.820748138427734375e+01
5.922383499145507812e+01;5.781591033935546875e+01;6.814762115478515625e+01
5.920513534545898438e+01;5.784188842773437500e+01;6.805287933349609375e+01
5.918643569946289062e+01;5.786787033081054688e+01;6.795814514160156250e+01
5.916773605346679688e+01;5.789384841918945312e+01;6.786340332031250000e+01
5.914903640747070312e+01;5.791983032226562500e+01;6.776866912841796875e+01
5.913033676147460938e+01;5.794580841064453125e+01;6.767392730712890625e+01
5.911163711547851562e+01;5.797178649902343750e+01;6.757919311523437500e+01
5.909293746948242188e+01;5.799776840209960938e+01;6.748445129394531250e+01
5.907423782348632812e+01;5.802374649047851562e+01;6.738971710205078125e+01
5.905553436279296875e+01;5.804972839355468750e+01;6.729497528076171875e+01
5.903683471679687500e+01;5.807570648193359375e+01;6.720023345947265625e+01
5.901813507080078125e+01;5.810168457031250000e+01;6.710549926757812500e+01
5.899943542480468750e+01;5.812766647338867188e+01;6.701075744628906250e+01
5.898073577880859375e+01;5.815364456176757812e+01;6.691602325439453125e+01
5.896203613281250000e+01;5.817962646484375000e+01;6.682128143310546875e+01
5.894333648681640625e+01;5.820560455322265625e+01;6.672654724121093750e+01
5.892463684082031250e+01;5.823158264160156250e+01;6.663180541992187500e+01
5.890593719482421875e+01;5.825756454467773438e+01;6.653707122802734375e+01
5.888723754882812500e+01;5.828354263305664062e+01;6.644232940673828125e+01
